date,net_value,code
2025-09-19,2.252,513500
2013-07-18,1.0,518880
2013-07-19,1.001,518880
2013-07-22,1.006,518880
2013-07-24,2.687,518880
2013-07-26,2.665,518880
2013-07-29,2.643,518880
2013-07-30,2.641,518880
2013-07-31,2.657,518880
2013-08-01,2.644,518880
2013-08-02,2.583,518880
2013-08-05,2.635,518880
2013-08-06,2.599,518880
2013-08-07,2.571,518880
2013-08-08,2.59,518880
2013-08-09,2.622,518880
2013-08-12,2.667,518880
2013-08-13,2.679,518880
2013-08-14,2.647,518880
2013-08-15,2.671,518880
2013-08-16,2.718,518880
2013-08-19,2.735,518880
2013-08-20,2.705,518880
2013-08-21,2.721,518880
2013-08-22,2.716,518880
2013-08-23,2.73,518880
2013-08-26,2.774,518880
2013-08-27,2.781,518880
2013-08-28,2.82,518880
2013-08-29,2.797,518880
2013-08-30,2.774,518880
2013-09-02,2.767,518880
2013-09-03,2.761,518880
2013-09-04,2.789,518880
2013-09-05,2.754,518880
2013-09-06,2.73,518880
2013-09-09,2.758,518880
2013-09-10,2.735,518880
2013-09-11,2.72,518880
2013-09-12,2.678,518880
2013-09-13,2.624,518880
2013-09-16,2.634,518880
2013-09-17,2.616,518880
2013-09-18,2.587,518880
2013-09-23,2.631,518880
2013-09-24,2.621,518880
2013-09-25,2.619,518880
2013-09-26,2.642,518880
2013-09-27,2.632,518880
2013-09-30,2.653,518880
2013-10-08,2.628,518880
2013-10-09,2.617,518880
2013-10-10,2.594,518880
2013-10-11,2.574,518880
2013-10-14,2.548,518880
2013-10-15,2.529,518880
2013-10-16,2.546,518880
2013-10-17,2.536,518880
2013-10-18,2.597,518880
2013-10-21,2.603,518880
2013-10-22,2.591,518880
2013-10-23,2.621,518880
2013-10-24,2.622,518880
2013-10-25,2.624,518880
2013-10-28,2.637,518880
2013-10-29,2.638,518880
2013-10-30,2.635,518880
2013-10-31,2.618,518880
2013-11-01,2.603,518880
2013-11-04,2.58,518880
2013-11-05,2.583,518880
2013-11-06,2.577,518880
2013-11-07,2.586,518880
2013-11-08,2.571,518880
2013-11-11,2.529,518880
2013-11-12,2.516,518880
2013-11-13,2.506,518880
2013-11-14,2.526,518880
2013-11-15,2.526,518880
2013-11-18,2.527,518880
2013-11-19,2.505,518880
2013-11-20,2.508,518880
2013-11-21,2.458,518880
2013-11-22,2.453,518880
2013-11-25,2.429,518880
2013-11-26,2.469,518880
2013-11-27,2.455,518880
2013-11-28,2.442,518880
2013-11-29,2.443,518880
2013-12-02,2.454,518880
2013-12-03,2.418,518880
2013-12-04,2.405,518880
2013-12-05,2.432,518880
2013-12-06,2.431,518880
2013-12-09,2.436,518880
2013-12-10,2.446,518880
2013-12-11,2.464,518880
2013-12-12,2.457,518880
2013-12-13,2.418,518880
2013-12-16,2.424,518880
2013-12-17,2.452,518880
2013-12-18,2.427,518880
2013-12-19,2.407,518880
2013-12-20,2.361,518880
2013-12-23,2.385,518880
2013-12-24,2.373,518880
2013-12-25,2.387,518880
2013-12-26,2.39,518880
2013-12-27,2.402,518880
2013-12-30,2.385,518880
2013-12-31,2.362,518880
2014-01-02,2.42,518880
2014-01-03,2.434,518880
2014-01-06,2.451,518880
2014-01-07,2.455,518880
2014-01-08,2.417,518880
2014-01-09,2.416,518880
2014-01-10,2.428,518880
2014-01-13,2.462,518880
2014-01-14,2.461,518880
2014-01-15,2.439,518880
2014-01-16,2.442,518880
2014-01-17,2.451,518880
2014-01-20,2.466,518880
2014-01-21,2.456,518880
2014-01-22,2.436,518880
2014-01-23,2.43,518880
2014-01-24,2.466,518880
2014-01-27,2.475,518880
2014-01-28,2.457,518880
2014-01-29,2.457,518880
2014-01-30,2.461,518880
2014-02-07,2.48,518880
2014-02-10,2.501,518880
2014-02-11,2.512,518880
2014-02-12,2.518,518880
2014-02-13,2.519,518880
2014-02-14,2.564,518880
2014-02-17,2.596,518880
2014-02-18,2.578,518880
2014-02-19,2.58,518880
2014-02-20,2.573,518880
2014-02-21,2.591,518880
2014-02-24,2.603,518880
2014-02-25,2.621,518880
2014-02-26,2.65,518880
2014-02-27,2.612,518880
2014-02-28,2.625,518880
2014-03-03,2.66,518880
2014-03-04,2.638,518880
2014-03-05,2.629,518880
2014-03-06,2.628,518880
2014-03-07,2.651,518880
2014-03-10,2.623,518880
2014-03-11,2.643,518880
2014-03-12,2.672,518880
2014-03-13,2.696,518880
2014-03-14,2.694,518880
2014-03-17,2.731,518880
2014-03-18,2.689,518880
2014-03-19,2.68,518880
2014-03-20,2.653,518880
2014-03-21,2.651,518880
2014-03-24,2.638,518880
2014-03-25,2.611,518880
2014-03-26,2.619,518880
2014-03-27,2.594,518880
2014-03-28,2.584,518880
2014-03-31,2.577,518880
2014-04-01,2.562,518880
2014-04-02,2.561,518880
2014-04-03,2.57,518880
2014-04-04,2.575,518880
2014-04-08,2.609,518880
2014-04-09,2.61,518880
2014-04-10,2.629,518880
2014-04-11,2.625,518880
2014-04-14,2.648,518880
2014-04-15,2.621,518880
2014-04-16,2.6,518880
2014-04-17,2.593,518880
2014-04-18,2.593,518880
2014-04-21,2.576,518880
2014-04-22,2.585,518880
2014-04-23,2.579,518880
2014-04-24,2.577,518880
2014-04-25,2.597,518880
2014-04-28,2.619,518880
2014-04-29,2.601,518880
2014-04-30,2.603,518880
2014-05-05,2.629,518880
2014-05-06,2.63,518880
2014-05-07,2.628,518880
2014-05-08,2.591,518880
2014-05-09,2.592,518880
2014-05-12,2.592,518880
2014-05-13,2.596,518880
2014-05-14,2.604,518880
2014-05-15,2.611,518880
2014-05-16,2.598,518880
2014-05-19,2.608,518880
2014-05-20,2.599,518880
2014-05-21,2.6,518880
2014-05-22,2.602,518880
2014-05-23,2.602,518880
2014-05-26,2.597,518880
2014-05-27,2.584,518880
2014-05-28,2.551,518880
2014-05-29,2.523,518880
2014-05-30,2.53,518880
2014-06-03,2.511,518880
2014-06-04,2.512,518880
2014-06-05,2.506,518880
2014-06-06,2.53,518880
2014-06-09,2.524,518880
2014-06-10,2.518,518880
2014-06-11,2.527,518880
2014-06-12,2.523,518880
2014-06-13,2.546,518880
2014-06-16,2.57,518880
2014-06-17,2.54,518880
2014-06-18,2.546,518880
2014-06-19,2.563,518880
2014-06-20,2.628,518880
2014-06-23,2.64,518880
2014-06-24,2.639,518880
2014-06-25,2.632,518880
2014-06-26,2.631,518880
2014-06-27,2.634,518880
2014-06-30,2.622,518880
2014-07-01,2.643,518880
2014-07-02,2.649,518880
2014-07-03,2.641,518880
2014-07-04,2.643,518880
2014-07-07,2.621,518880
2014-07-08,2.634,518880
2014-07-09,2.641,518880
2014-07-10,2.652,518880
2014-07-11,2.673,518880
2014-07-14,2.637,518880
2014-07-15,2.621,518880
2014-07-16,2.596,518880
2014-07-17,2.609,518880
2014-07-18,2.621,518880
2014-07-21,2.63,518880
2014-07-22,2.615,518880
2014-07-23,2.616,518880
2014-07-24,2.593,518880
2014-07-25,2.583,518880
2014-07-28,2.602,518880
2014-07-29,2.603,518880
2014-07-30,2.589,518880
2014-07-31,2.583,518880
2014-08-01,2.561,518880
2014-08-04,2.581,518880
2014-08-05,2.573,518880
2014-08-06,2.57,518880
2014-08-07,2.592,518880
2014-08-08,2.616,518880
2014-08-11,2.599,518880
2014-08-12,2.605,518880
2014-08-13,2.602,518880
2014-08-14,2.61,518880
2014-08-15,2.607,518880
2014-08-18,2.581,518880
2014-08-19,2.576,518880
2014-08-20,2.57,518880
2014-08-21,2.544,518880
2014-08-22,2.545,518880
2014-08-25,2.539,518880
2014-08-26,2.564,518880
2014-08-27,2.556,518880
2014-08-28,2.558,518880
2014-08-29,2.557,518880
2014-09-01,2.558,518880
2014-09-02,2.535,518880
2014-09-03,2.519,518880
2014-09-04,2.516,518880
2014-09-05,2.509,518880
2014-09-09,2.488,518880
2014-09-10,2.491,518880
2014-09-11,2.479,518880
2014-09-12,2.459,518880
2014-09-15,2.455,518880
2014-09-16,2.461,518880
2014-09-17,2.46,518880
2014-09-18,2.43,518880
2014-09-19,2.427,518880
2014-09-22,2.398,518880
2014-09-23,2.416,518880
2014-09-24,2.432,518880
2014-09-25,2.4,518880
2014-09-26,2.435,518880
2014-09-29,2.417,518880
2014-09-30,2.42,518880
2014-10-08,2.42,518880
2014-10-09,2.433,518880
2014-10-10,2.425,518880
2014-10-13,2.444,518880
2014-10-14,2.444,518880
2014-10-15,2.429,518880
2014-10-16,2.452,518880
2014-10-17,2.457,518880
2014-10-20,2.456,518880
2014-10-21,2.478,518880
2014-10-22,2.462,518880
2014-10-23,2.457,518880
2014-10-24,2.432,518880
2014-10-27,2.43,518880
2014-10-28,2.426,518880
2014-10-29,2.427,518880
2014-10-30,2.382,518880
2014-10-31,2.313,518880
2014-11-03,2.317,518880
2014-11-04,2.303,518880
2014-11-05,2.267,518880
2014-11-06,2.262,518880
2014-11-07,2.261,518880
2014-11-10,2.315,518880
2014-11-11,2.286,518880
2014-11-12,2.312,518880
2014-11-13,2.297,518880
2014-11-14,2.281,518880
2014-11-17,2.354,518880
2014-11-18,2.353,518880
2014-11-19,2.361,518880
2014-11-20,2.347,518880
2014-11-21,2.363,518880
2014-11-24,2.38,518880
2014-11-25,2.379,518880
2014-11-26,2.383,518880
2014-11-27,2.373,518880
2014-11-28,2.363,518880
2014-12-01,2.297,518880
2014-12-02,2.398,518880
2014-12-03,2.386,518880
2014-12-04,2.389,518880
2014-12-05,2.399,518880
2014-12-08,2.379,518880
2014-12-09,2.413,518880
2014-12-10,2.471,518880
2014-12-11,2.442,518880
2014-12-12,2.439,518880
2014-12-15,2.441,518880
2014-12-16,2.401,518880
2014-12-17,2.403,518880
2014-12-18,2.413,518880
2014-12-19,2.419,518880
2014-12-22,2.413,518880
2014-12-23,2.379,518880
2014-12-24,2.375,518880
2014-12-25,2.377,518880
2014-12-26,2.392,518880
2014-12-29,2.41,518880
2014-12-30,2.385,518880
2014-12-31,2.416,518880
2015-01-05,2.417,518880
2015-01-06,2.436,518880
2015-01-07,2.442,518880
2015-01-08,2.438,518880
2015-01-09,2.44,518880
2015-01-12,2.469,518880
2015-01-13,2.485,518880
2015-01-14,2.487,518880
2015-01-15,2.462,518880
2015-01-16,2.531,518880
2015-01-19,2.57,518880
2015-01-20,2.572,518880
2015-01-21,2.615,518880
2015-01-22,2.585,518880
2015-01-23,2.61,518880
2015-01-26,2.62,518880
2015-01-27,2.596,518880
2015-01-28,2.604,518880
2015-01-29,2.587,518880
2015-01-30,2.545,518880
2015-02-02,2.592,518880
2015-02-03,2.595,518880
2015-02-04,2.56,518880
2015-02-05,2.566,518880
2015-02-06,2.562,518880
2015-02-09,2.51,518880
2015-02-10,2.515,518880
2015-02-11,2.501,518880
2015-02-12,2.471,518880
2015-02-13,2.489,518880
2015-02-16,2.499,518880
2015-02-17,2.485,518880
2015-02-25,2.458,518880
2015-02-26,2.459,518880
2015-02-27,2.461,518880
2015-03-02,2.487,518880
2015-03-03,2.463,518880
2015-03-04,2.455,518880
2015-03-05,2.443,518880
2015-03-06,2.436,518880
2015-03-09,2.387,518880
2015-03-10,2.367,518880
2015-03-11,2.365,518880
2015-03-12,2.37,518880
2015-03-13,2.359,518880
2015-03-16,2.361,518880
2015-03-17,2.342,518880
2015-03-18,2.322,518880
2015-03-19,2.357,518880
2015-03-20,2.357,518880
2015-03-23,2.379,518880
2015-03-24,2.39,518880
2015-03-25,2.394,518880
2015-03-26,2.422,518880
2015-03-27,2.417,518880
2015-03-30,2.399,518880
2015-03-31,2.367,518880
2015-04-01,2.379,518880
2015-04-02,2.415,518880
2015-04-03,2.406,518880
2015-04-07,2.426,518880
2015-04-08,2.431,518880
2015-04-09,2.397,518880
2015-04-10,2.4,518880
2015-04-13,2.425,518880
2015-04-14,2.402,518880
2015-04-15,2.394,518880
2015-04-16,2.414,518880
2015-04-17,2.411,518880
2015-04-20,2.429,518880
2015-04-21,2.397,518880
2015-04-22,2.411,518880
2015-04-23,2.381,518880
2015-04-24,2.399,518880
2015-04-27,2.378,518880
2015-04-28,2.415,518880
2015-04-29,2.425,518880
2015-04-30,2.41,518880
2015-05-04,2.38,518880
2015-05-05,2.388,518880
2015-05-06,2.398,518880
2015-05-07,2.379,518880
2015-05-08,2.386,518880
2015-05-11,2.382,518880
2015-05-12,2.379,518880
2015-05-13,2.4,518880
2015-05-14,2.438,518880
2015-05-15,2.445,518880
2015-05-18,2.464,518880
2015-05-19,2.446,518880
2015-05-20,2.421,518880
2015-05-21,2.428,518880
2015-05-22,2.427,518880
2015-05-25,2.414,518880
2015-05-26,2.401,518880
2015-05-27,2.386,518880
2015-05-28,2.382,518880
2015-05-29,2.384,518880
2015-06-01,2.377,518880
2015-06-02,2.383,518880
2015-06-03,2.384,518880
2015-06-04,2.368,518880
2015-06-05,2.359,518880
2015-06-08,2.355,518880
2015-06-09,2.36,518880
2015-06-10,2.377,518880
2015-06-11,2.373,518880
2015-06-12,2.372,518880
2015-06-15,2.375,518880
2015-06-16,2.382,518880
2015-06-17,2.365,518880
2015-06-18,2.384,518880
2015-06-19,2.403,518880
2015-06-23,2.382,518880
2015-06-24,2.352,518880
2015-06-25,2.36,518880
2015-06-26,2.358,518880
2015-06-29,2.364,518880
2015-06-30,2.358,518880
2015-07-01,2.352,518880
2015-07-02,2.336,518880
2015-07-03,2.345,518880
2015-07-06,2.345,518880
2015-07-07,2.347,518880
2015-07-08,2.299,518880
2015-07-09,2.334,518880
2015-07-10,2.335,518880
2015-07-13,2.324,518880
2015-07-14,2.315,518880
2015-07-15,2.32,518880
2015-07-16,2.304,518880
2015-07-17,2.3,518880
2015-07-20,2.243,518880
2015-07-21,2.224,518880
2015-07-22,2.196,518880
2015-07-23,2.203,518880
2015-07-24,2.179,518880
2015-07-27,2.22,518880
2015-07-28,2.202,518880
2015-07-29,2.203,518880
2015-07-30,2.181,518880
2015-07-31,2.175,518880
2015-08-03,2.2,518880
2015-08-04,2.188,518880
2015-08-05,2.183,518880
2015-08-06,2.182,518880
2015-08-07,2.194,518880
2015-08-10,2.205,518880
2015-08-11,2.256,518880
2015-08-12,2.33,518880
2015-08-13,2.318,518880
2015-08-14,2.306,518880
2015-08-17,2.313,518880
2015-08-18,2.317,518880
2015-08-19,2.324,518880
2015-08-20,2.352,518880
2015-08-21,2.387,518880
2015-08-24,2.4,518880
2015-08-25,2.383,518880
2015-08-26,2.363,518880
2015-08-27,2.337,518880
2015-08-28,2.338,518880
2015-08-31,2.343,518880
2015-09-01,2.352,518880
2015-09-02,2.355,518880
2015-09-07,2.315,518880
2015-09-08,2.311,518880
2015-09-09,2.316,518880
2015-09-10,2.286,518880
2015-09-11,2.289,518880
2015-09-14,2.283,518880
2015-09-15,2.284,518880
2015-09-16,2.285,518880
2015-09-17,2.31,518880
2015-09-18,2.324,518880
2015-09-21,2.345,518880
2015-09-22,2.339,518880
2015-09-23,2.33,518880
2015-09-24,2.344,518880
2015-09-25,2.357,518880
2015-09-28,2.341,518880
2015-09-29,2.309,518880
2015-09-30,2.308,518880
2015-10-08,2.352,518880
2015-10-09,2.351,518880
2015-10-12,2.376,518880
2015-10-13,2.367,518880
2015-10-14,2.401,518880
2015-10-15,2.418,518880
2015-10-16,2.409,518880
2015-10-19,2.399,518880
2015-10-20,2.404,518880
2015-10-21,2.406,518880
2015-10-22,2.393,518880
2015-10-23,2.408,518880
2015-10-26,2.386,518880
2015-10-27,2.388,518880
2015-10-28,2.403,518880
2015-10-29,2.377,518880
2015-10-30,2.342,518880
2015-11-02,2.336,518880
2015-11-03,2.324,518880
2015-11-04,2.291,518880
2015-11-05,2.273,518880
2015-11-06,2.276,518880
2015-11-09,2.247,518880
2015-11-10,2.245,518880
2015-11-11,2.247,518880
2015-11-12,2.237,518880
2015-11-13,2.235,518880
2015-11-16,2.258,518880
2015-11-17,2.225,518880
2015-11-18,2.212,518880
2015-11-19,2.218,518880
2015-11-20,2.234,518880
2015-11-23,2.211,518880
2015-11-24,2.217,518880
2015-11-25,2.231,518880
2015-11-26,2.22,518880
2015-11-27,2.209,518880
2015-11-30,2.182,518880
2015-12-01,2.218,518880
2015-12-02,2.208,518880
2015-12-03,2.183,518880
2015-12-04,2.201,518880
2015-12-07,2.251,518880
2015-12-08,2.248,518880
2015-12-09,2.235,518880
2015-12-10,2.23,518880
2015-12-11,2.232,518880
2015-12-14,2.242,518880
2015-12-15,2.219,518880
2015-12-16,2.225,518880
2015-12-17,2.234,518880
2015-12-18,2.217,518880
2015-12-21,2.241,518880
2015-12-22,2.254,518880
2015-12-23,2.248,518880
2015-12-24,2.249,518880
2015-12-25,2.253,518880
2015-12-28,2.251,518880
2015-12-29,2.252,518880
2015-12-30,2.246,518880
2015-12-31,2.233,518880
2016-01-04,2.249,518880
2016-01-05,2.268,518880
2016-01-06,2.283,518880
2016-01-07,2.334,518880
2016-01-08,2.337,518880
2016-01-11,2.351,518880
2016-01-12,2.326,518880
2016-01-13,2.295,518880
2016-01-14,2.316,518880
2016-01-15,2.307,518880
2016-01-18,2.319,518880
2016-01-19,2.315,518880
2016-01-20,2.325,518880
2016-01-21,2.344,518880
2016-01-22,2.327,518880
2016-01-25,2.339,518880
2016-01-26,2.372,518880
2016-01-27,2.373,518880
2016-01-28,2.37,518880
2016-01-29,2.367,518880
2016-02-01,2.383,518880
2016-02-02,2.387,518880
2016-02-03,2.387,518880
2016-02-04,2.42,518880
2016-02-05,2.441,518880
2016-02-15,2.539,518880
2016-02-16,2.516,518880
2016-02-17,2.542,518880
2016-02-18,2.532,518880
2016-02-19,2.568,518880
2016-02-22,2.551,518880
2016-02-23,2.563,518880
2016-02-24,2.572,518880
2016-02-25,2.605,518880
2016-02-26,2.606,518880
2016-02-29,2.59,518880
2016-03-01,2.613,518880
2016-03-02,2.588,518880
2016-03-03,2.616,518880
2016-03-04,2.649,518880
2016-03-07,2.651,518880
2016-03-08,2.664,518880
2016-03-09,2.639,518880
2016-03-10,2.616,518880
2016-03-11,2.651,518880
2016-03-14,2.622,518880
2016-03-15,2.578,518880
2016-03-16,2.592,518880
2016-03-17,2.64,518880
2016-03-18,2.626,518880
2016-03-21,2.598,518880
2016-03-22,2.622,518880
2016-03-23,2.583,518880
2016-03-24,2.551,518880
2016-03-25,2.561,518880
2016-03-28,2.558,518880
2016-03-29,2.551,518880
2016-03-30,2.587,518880
2016-03-31,2.558,518880
2016-04-01,2.571,518880
2016-04-05,2.555,518880
2016-04-06,2.561,518880
2016-04-07,2.557,518880
2016-04-08,2.574,518880
2016-04-11,2.61,518880
2016-04-12,2.614,518880
2016-04-13,2.599,518880
2016-04-14,2.58,518880
2016-04-15,2.57,518880
2016-04-18,2.5833,518880
2016-04-19,2.5995,518880
2016-04-20,2.6005,518880
2016-04-21,2.6278,518880
2016-04-22,2.6048,518880
2016-04-25,2.5908,518880
2016-04-26,2.5842,518880
2016-04-27,2.6069,518880
2016-04-28,2.6151,518880
2016-04-29,2.6633,518880
2016-05-03,2.7069,518880
2016-05-04,2.6835,518880
2016-05-05,2.676,518880
2016-05-06,2.6822,518880
2016-05-09,2.6809,518880
2016-05-10,2.6599,518880
2016-05-11,2.6702,518880
2016-05-12,2.6639,518880
2016-05-13,2.6747,518880
2016-05-16,2.6933,518880
2016-05-17,2.6787,518880
2016-05-18,2.6791,518880
2016-05-19,2.6448,518880
2016-05-20,2.6449,518880
2016-05-23,2.6408,518880
2016-05-24,2.6242,518880
2016-05-25,2.5841,518880
2016-05-26,2.5981,518880
2016-05-27,2.5799,518880
2016-05-30,2.5525,518880
2016-05-31,2.5685,518880
2016-06-01,2.5825,518880
2016-06-02,2.5793,518880
2016-06-03,2.5735,518880
2016-06-06,2.6243,518880
2016-06-07,2.6284,518880
2016-06-08,2.6504,518880
2016-06-13,2.7169,518880
2016-06-14,2.7144,518880
2016-06-15,2.7272,518880
2016-06-16,2.7759,518880
2016-06-17,2.7263,518880
2016-06-20,2.7193,518880
2016-06-21,2.7157,518880
2016-06-22,2.6849,518880
2016-06-23,2.6883,518880
2016-06-24,2.8135,518880
2016-06-27,2.8275,518880
2016-06-28,2.8158,518880
2016-06-29,2.829,518880
2016-06-30,2.814,518880
2016-07-01,2.8579,518880
2016-07-04,2.8977,518880
2016-07-05,2.8858,518880
2016-07-06,2.9371,518880
2016-07-07,2.9414,518880
2016-07-08,2.9152,518880
2016-07-11,2.9289,518880
2016-07-12,2.9228,518880
2016-07-13,2.893,518880
2016-07-14,2.8729,518880
2016-07-15,2.8692,518880
2016-07-18,2.8617,518880
2016-07-19,2.869,518880
2016-07-20,2.8573,518880
2016-07-21,2.8321,518880
2016-07-22,2.8487,518880
2016-07-25,2.8313,518880
2016-07-26,2.8383,518880
2016-07-27,2.8349,518880
2016-07-28,2.8756,518880
2016-07-29,2.8568,518880
2016-08-01,2.8802,518880
2016-08-02,2.8994,518880
2016-08-03,2.9174,518880
2016-08-04,2.8889,518880
2016-08-05,2.9196,518880
2016-08-08,2.8626,518880
2016-08-09,2.8883,518880
2016-08-10,2.8942,518880
2016-08-11,2.8767,518880
2016-08-12,2.8663,518880
2016-08-15,2.8718,518880
2016-08-16,2.878,518880
2016-08-17,2.8662,518880
2016-08-18,2.8869,518880
2016-08-19,2.8802,518880
2016-08-22,2.8617,518880
2016-08-23,2.8664,518880
2016-08-24,2.8652,518880
2016-08-25,2.8469,518880
2016-08-26,2.8469,518880
2016-08-29,2.833,518880
2016-08-30,2.8379,518880
2016-08-31,2.8299,518880
2016-09-01,2.8129,518880
2016-09-02,2.8226,518880
2016-09-05,2.8512,518880
2016-09-06,2.8609,518880
2016-09-07,2.8916,518880
2016-09-08,2.8899,518880
2016-09-09,2.8749,518880
2016-09-12,2.8618,518880
2016-09-13,2.8594,518880
2016-09-14,2.8474,518880
2016-09-19,2.8359,518880
2016-09-20,2.833,518880
2016-09-21,2.8419,518880
2016-09-22,2.8664,518880
2016-09-23,2.8659,518880
2016-09-26,2.8691,518880
2016-09-27,2.8728,518880
2016-09-28,2.847,518880
2016-09-29,2.8433,518880
2016-09-30,2.8474,518880
2016-10-10,2.7313,518880
2016-10-11,2.7316,518880
2016-10-12,2.7246,518880
2016-10-13,2.7302,518880
2016-10-14,2.7262,518880
2016-10-17,2.7288,518880
2016-10-18,2.7479,518880
2016-10-19,2.7443,518880
2016-10-20,2.7582,518880
2016-10-21,2.7536,518880
2016-10-24,2.7671,518880
2016-10-25,2.7713,518880
2016-10-26,2.7859,518880
2016-10-27,2.775,518880
2016-10-28,2.7737,518880
2016-10-31,2.7876,518880
2016-11-01,2.7994,518880
2016-11-02,2.824,518880
2016-11-03,2.8356,518880
2016-11-04,2.8277,518880
2016-11-07,2.8122,518880
2016-11-08,2.8054,518880
2016-11-09,2.8821,518880
2016-11-10,2.8245,518880
2016-11-11,2.7832,518880
2016-11-14,2.7184,518880
2016-11-15,2.7354,518880
2016-11-16,2.7312,518880
2016-11-17,2.7331,518880
2016-11-18,2.7056,518880
2016-11-21,2.7266,518880
2016-11-22,2.7228,518880
2016-11-23,2.7287,518880
2016-11-24,2.7027,518880
2016-11-25,2.6922,518880
2016-11-28,2.7046,518880
2016-11-29,2.6857,518880
2016-11-30,2.6779,518880
2016-12-01,2.6542,518880
2016-12-02,2.6522,518880
2016-12-05,2.6489,518880
2016-12-06,2.6458,518880
2016-12-07,2.6534,518880
2016-12-08,2.6838,518880
2016-12-09,2.6638,518880
2016-12-12,2.649,518880
2016-12-13,2.6524,518880
2016-12-14,2.6583,518880
2016-12-15,2.6291,518880
2016-12-16,2.6202,518880
2016-12-19,2.6267,518880
2016-12-20,2.6198,518880
2016-12-21,2.6089,518880
2016-12-22,2.5992,518880
2016-12-23,2.5999,518880
2016-12-26,2.6132,518880
2016-12-27,2.6159,518880
2016-12-28,2.6184,518880
2016-12-29,2.6292,518880
2016-12-30,2.6383,518880
2016-12-31,2.6383,518880
2017-01-03,2.6359,518880
2017-01-04,2.6481,518880
2017-01-05,2.6467,518880
2017-01-06,2.6523,518880
2017-01-09,2.6583,518880
2017-01-10,2.6805,518880
2017-01-11,2.6904,518880
2017-01-12,2.6928,518880
2017-01-13,2.6874,518880
2017-01-16,2.7045,518880
2017-01-17,2.7213,518880
2017-01-18,2.7099,518880
2017-01-19,2.6799,518880
2017-01-20,2.69,518880
2017-01-23,2.7023,518880
2017-01-24,2.6981,518880
2017-01-25,2.6802,518880
2017-01-26,2.662,518880
2017-02-03,2.6925,518880
2017-02-06,2.7173,518880
2017-02-07,2.741,518880
2017-02-08,2.7429,518880
2017-02-09,2.7625,518880
2017-02-10,2.7278,518880
2017-02-13,2.7458,518880
2017-02-14,2.74,518880
2017-02-15,2.7334,518880
2017-02-16,2.7487,518880
2017-02-17,2.7569,518880
2017-02-20,2.7544,518880
2017-02-21,2.7549,518880
2017-02-22,2.7554,518880
2017-02-23,2.7614,518880
2017-02-24,2.7956,518880
2017-02-27,2.8053,518880
2017-02-28,2.8176,518880
2017-03-01,2.7793,518880
2017-03-02,2.7828,518880
2017-03-03,2.7616,518880
2017-03-06,2.7647,518880
2017-03-07,2.7531,518880
2017-03-08,2.7373,518880
2017-03-09,2.7216,518880
2017-03-10,2.7035,518880
2017-03-13,2.7283,518880
2017-03-14,2.7124,518880
2017-03-15,2.7145,518880
2017-03-16,2.7582,518880
2017-03-17,2.7556,518880
2017-03-20,2.77,518880
2017-03-21,2.7569,518880
2017-03-22,2.7814,518880
2017-03-23,2.7815,518880
2017-03-24,2.7781,518880
2017-03-27,2.8046,518880
2017-03-28,2.8016,518880
2017-03-29,2.7967,518880
2017-03-30,2.7953,518880
2017-03-31,2.7774,518880
2017-04-05,2.8056,518880
2017-04-06,2.8014,518880
2017-04-07,2.8286,518880
2017-04-10,2.8133,518880
2017-04-11,2.8177,518880
2017-04-12,2.8434,518880
2017-04-13,2.8662,518880
2017-04-14,2.8653,518880
2017-04-17,2.8683,518880
2017-04-18,2.8606,518880
2017-04-19,2.8569,518880
2017-04-20,2.8543,518880
2017-04-21,2.853,518880
2017-04-24,2.8352,518880
2017-04-25,2.8323,518880
2017-04-26,2.8199,518880
2017-04-27,2.8252,518880
2017-04-28,2.8338,518880
2017-05-02,2.8088,518880
2017-05-03,2.8031,518880
2017-05-04,2.7614,518880
2017-05-05,2.7581,518880
2017-05-08,2.7545,518880
2017-05-09,2.7515,518880
2017-05-10,2.7384,518880
2017-05-11,2.7421,518880
2017-05-12,2.7545,518880
2017-05-15,2.7623,518880
2017-05-16,2.7665,518880
2017-05-17,2.7755,518880
2017-05-18,2.7976,518880
2017-05-19,2.7921,518880
2017-05-22,2.7994,518880
2017-05-23,2.8134,518880
2017-05-24,2.7845,518880
2017-05-25,2.7968,518880
2017-05-26,2.8027,518880
2017-05-31,2.7893,518880
2017-06-01,2.7892,518880
2017-06-02,2.7809,518880
2017-06-05,2.8179,518880
2017-06-06,2.8312,518880
2017-06-07,2.8368,518880
2017-06-08,2.8263,518880
2017-06-09,2.7966,518880
2017-06-12,2.7879,518880
2017-06-13,2.7829,518880
2017-06-14,2.7923,518880
2017-06-15,2.7741,518880
2017-06-16,2.7683,518880
2017-06-19,2.7619,518880
2017-06-20,2.7594,518880
2017-06-21,2.7572,518880
2017-06-22,2.774,518880
2017-06-23,2.7769,518880
2017-06-26,2.7781,518880
2017-06-27,2.7647,518880
2017-06-28,2.7585,518880
2017-06-29,2.7494,518880
2017-06-30,2.7301,518880
2017-07-03,2.7175,518880
2017-07-04,2.7029,518880
2017-07-05,2.6993,518880
2017-07-06,2.7003,518880
2017-07-07,2.6971,518880
2017-07-10,2.657,518880
2017-07-11,2.6747,518880
2017-07-12,2.6881,518880
2017-07-13,2.6901,518880
2017-07-14,2.6771,518880
2017-07-17,2.7021,518880
2017-07-18,2.7076,518880
2017-07-19,2.7126,518880
2017-07-20,2.712,518880
